開催日,シティ年度,大会名,会場名,開催都道府県,大会カテゴリ,順位,獲得CSP,プレイヤーID,プレイヤー名,大会ID,詳細URL
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,1,100,0000213488,ジュ,109183,https://www.pokemon-card.com/deck/confirm.html/deckID/2yXRSE-Dae236-ypyXME
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターナゴヤ,,シニア,3,25,0036733226,じののこまち,109182,https://www.pokemon-card.com/deck/confirm.html/deckID/EyyS3M-4j4UgA-SyXMyp
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターナゴヤ,,シニア,3,25,0033198318,唐辛子三郎義盛,109182,https://www.pokemon-card.com/deck/confirm.html/deckID/cGJcDJ-fHQm86-Y88xDK
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターナゴヤ,,シニア,2,50,0004055824,ふみ,109182,https://www.pokemon-card.com/deck/confirm.html/deckID/8Yc8aY-tC1q6y-cJ8DD8
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターナゴヤ,,シニア,1,100,0007889068,********************,109182,https://www.pokemon-card.com/deck/confirm.html/deckID/NQPgNQ-wtmLxA-ngLQnn
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,5,25,0047951433,メタルクー,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/gnPLgn-c5Delf-nnNNQP
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,5,25,0027853803,すずき,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/fVfvvk-m8lrhR-FdkFkV
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,5,25,0008260859,ranブル,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/nngnig-pXiYy7-PnQiNg
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,3,50,0020526465,ナッツ,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/pXyMyp-5vnWfV-SSypyE
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,3,50,0001450022,ホフマン,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/YJD8xc-kYKrqx-888caD
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,2,75,0019011406,レリーフ,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/ffFfFF-HCLRgr-Vv1kFk
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,遊ING 熊本上通り店,,オープン,1,100,0001453508,りき,109181,https://www.pokemon-card.com/deck/confirm.html/deckID/y3Xypy-ZWgbGz-ESpyyy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0037185778,ケージ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/NQPinn-XYckyi-nLQgNQ
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0035780148,アンキ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/JYD4Jc-Ac4hTt-cJ8x8Y
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0020178828,ちゃま,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/Ngiggi-VPNfB2-QnPnQn
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0012640878,ちゃんえび,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/xDJ8Yc-3N4dqx-cDY88J
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0011727334,シル,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/kd5kfv-SuzoRP-F1kFvF
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0007146963,たむ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/1kkvfF-CMSf5F-FkFf1V
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0006936240,ササユキ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/HNPNQP-vK3ekV-nNnQng
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,9,15,0003061640,りま,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/caYY4c-zMn6vz-cD8DxD
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,5,25,0009390393,なわとび,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/vkFkd5-rbX5KI-wf1FfF
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,5,25,0007370625,ヒロ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/5FFkFf-jKD8zO-1vVkkd
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,5,25,0003262463,スイレン,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/ccY848-rm6YKG-DxY8ca
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,5,25,0000037303,ケイ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/bkF1vd-UZ9tXf-VfFkkd
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,3,50,0002958767,ほうき雲,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/DDYK84-XmrEev-88Y8ac
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,3,50,0002037305,さんそ,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/D8cGY8-a6ejUw-ccaD8Y
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,2,75,0036083493,りょう,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/XERpSS-lBo6PW-yySyXX
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,【CARDBOX】Super KaBoS 二の宮本店,,オープン,1,100,0014552513,Silver,109180,https://www.pokemon-card.com/deck/confirm.html/deckID/NQP9gn-22BUgP-LQnnLN
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターオーサカ,大阪府,シニア,3,25,0014096729,ヒラケイ,109179,https://www.pokemon-card.com/deck/confirm.html/deckID/ERSpyR-q9zyWE-EXySyM
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターオーサカ,大阪府,シニア,3,25,0001880175,コサイトウ,109179,https://www.pokemon-card.com/deck/confirm.html/deckID/gQHngQ-hZYmlS-NHgnig
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターオーサカ,大阪府,シニア,2,50,0005632118,たく,109179,https://www.pokemon-card.com/deck/confirm.html/deckID/nNPnnH-kGpyXV-QnLHQg
2023-05-28,2023,シティリーグ2023 シーズン4 シニアリーグ,ポケモンカードステーション・ポケモンセンターオーサカ,大阪府,シニア,1,100,0035593724,********************,109179,https://www.pokemon-card.com/deck/confirm.html/deckID/cxJx8D-quJYyb-Y4YD88
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0041720868,みん,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/QgninL-JiGbPB-gNgQni
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0032976704,ケンスケ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/Ja8DD4-l8ijxE-8Y88cG
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0031664471,クボ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/nLgigg-SHXnig-iQPNnN
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0029036044,kanta,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/S2yXEy-3Fl1rv-XS2ypy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0020365635,おおたさん,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/yXpUMp-E9XPRG-XRSpyy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0019895484,あざこ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/gLNLgQ-2ra7bY-NnnQnH
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0014289655,まめすけ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/K8cY4x-P7R9V4-YY8DJD
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0011961457,声でかい人,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/UpXypS-QtgQDu-ppMMy2
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0011531551,コデ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/RUMySR-GrLbtE-pppyXy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0006914998,708,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/Fvfk1F-56lnnj-VkkFdf
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0006778974,こうさか,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/cYaY8x-bk5P3F-8JcDY8
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0006108511,ラギノコ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/Y8Dc4D-9WmYqS-4caY8c
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0005181881,はっする,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/EyXpyy-jeT1OW-X2S3yy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0002061616,dabo,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/Nnnngi-SWaBXy-gNngQi
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0000249139,じょう,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/Fd5Ffk-RUyqex-FvF1k1
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,17,10,0000050252,はるとパパ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/gnnLHP-ep4gaj-NQngN9
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0043763902,のん,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/cGc8D8-Ctnu7p-c4YcDa
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0035195946,たわし,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/yyXypM-fRMMmf-ppySRX
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0025663967,杉ちゃん,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/NngHNP-6aDGBJ-iNQgng
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0020245856,ひであき,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/J8Yc8D-T1znnJ-aJDY84
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0015483786,レーズンパン,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/kdfkvk-OaECjd-Fkfk5v
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0012451148,しの,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/1fFvvd-bgMbYO-vkFkvd
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0008266990,ピカード,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/xaYxDD-oXCfPB-8cDc8D
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,9,15,0000198963,BLACK,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/yUSyXR-k38RSz-2ypppX
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,5,25,0039897556,Mr.Y,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/GYD88c-I56RMj-8JKYYx
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,5,25,0014395923,悠,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/2XyR3S-ozmMZv-yySSpy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,5,25,0012217261,Maki,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/kf5d1k-GBNKUG-FFdkkv
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,5,25,0007549397,BIWAKO,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/pSEXyX-U1KnYp-yXpyMy
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,3,50,0037507754,********************,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/D8xJcY-ZngD5l-xcxcD8
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,3,50,0003443970,結依,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/V5dFdV-hmlyY0-fvkFkk
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,2,75,0028104487,はち,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/vFkVff-cLU3pR-kwFddk
2023-05-28,2023,シティリーグ2023 シーズン4 オープンリーグ,宝島 高蔵寺店,,オープン,1,100,0012717042,Myガブ,109178,https://www.pokemon-card.com/deck/confirm.html/deckID/MMpUSy-NClUBo-pSXyM2
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,5,25,0038481004,くまのみ,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/QnNnQn-V6HcAk-ngHNN9
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,5,25,0031379878,れみなと,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/JDc888-0dZWin-8YYYcG
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,5,25,0029314032,みなと,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/84Gc8c-1YrIyv-8YDYDG
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,5,25,0002999661,やす,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/LLLgNH-SCzNC5-QLn6gN
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,3,50,0030242674,トキ,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/ccxJYD-QGfb6i-Yc888D
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,3,50,0005521722,こせ太郎,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/ypSEpp-8QfXrM-p3MyyX
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,2,75,0016795233,くるっぽ,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/Fbfdkf-yZjQBf-F5kvVV
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ 渋谷センター街,東京都,オープン,1,100,0029561452,しゅんしゅん,109295,https://www.pokemon-card.com/deck/confirm.html/deckID/QQngLQ-viRLyS-NLNn6n
2023-05-27,2023,シティリーグ2023 シーズン4 オープンリーグ,ドラゴンスター日本橋3号店,大阪府,オープン,9,15,0044812201,じま007,109294,https://www.pokemon-card.com/deck/confirm.html/deckID/ngiNnQ-gou8aT-PgLLig
